orderID,activity,endtime,starttime,resource
C1188,send invoice,2015-08-18 12:56:39+00:00,2015-08-18 12:51:45+00:00,RWVYG
C1029,send reminder,2015-08-18 13:11:27+00:00,2015-08-18 12:59:35+00:00,SMSNY
C1048,send reminder,2015-08-18 13:21:06+00:00,2015-08-18 13:14:20+00:00,SMSNY
C1052,confirm payment,2015-08-18 13:36:20+00:00,2015-08-18 13:28:46+00:00,SMSNY
C1053,send reminder,2015-08-18 14:18:51+00:00,2015-08-18 13:34:53+00:00,SMSNY
C1206,send invoice,2015-08-18 13:47:39+00:00,2015-08-18 13:39:56+00:00,EXXRY
C1057,prepare delivery,2015-08-18 16:18:13+00:00,2015-08-18 13:46:51+00:00,EQRLD
C1216,place order,2015-08-18 14:02:54+00:00,2015-08-18 13:54:25+00:00,EQRLD
C1090,prepare delivery,2015-08-18 14:01:02+00:00,2015-08-18 13:58:08+00:00,RCEUC
C951,confirm payment,2015-08-18 14:31:34+00:00,2015-08-18 14:26:55+00:00,KXHUV
C1208,send invoice,2015-08-18 17:34:07+00:00,2015-08-18 14:46:23+00:00,EQRLD
C1075,make delivery,2015-08-18 15:06:23+00:00,2015-08-18 14:55:05+00:00,LYVGB
C1182,send invoice,2015-08-18 15:15:05+00:00,2015-08-18 15:09:20+00:00,SMSNY
C1070,prepare delivery,2015-08-18 15:27:00+00:00,2015-08-18 15:19:43+00:00,FWWWF
C1154,send invoice,2015-08-18 15:30:57+00:00,2015-08-18 15:26:46+00:00,HLJOP
C1097,pay,2015-08-18 15:35:44+00:00,2015-08-18 15:27:43+00:00,FGXWW
C1191,send invoice,2015-08-18 15:38:24+00:00,2015-08-18 15:31:06+00:00,HLJOP
C1116,pay,2015-08-18 15:50:19+00:00,2015-08-18 15:44:47+00:00,DTZWY
C1217,place order,2015-08-18 16:13:58+00:00,2015-08-18 16:06:57+00:00,RCEUC
C1079,prepare delivery,2015-08-18 16:21:13+00:00,2015-08-18 16:17:21+00:00,VXRUO
C1068,make delivery,2015-08-18 16:46:55+00:00,2015-08-18 16:30:03+00:00,KXHUV
C1140,pay,2015-08-18 16:35:27+00:00,2015-08-18 16:32:03+00:00,ZBEXO
C1026,prepare delivery,2015-08-18 16:51:59+00:00,2015-08-18 16:44:15+00:00,DTZWY
C1168,send invoice,2015-08-18 16:51:23+00:00,2015-08-18 16:44:50+00:00,RWVYG
C1148,send invoice,2015-08-18 16:54:02+00:00,2015-08-18 16:48:19+00:00,LYVGB
C1063,prepare delivery,2015-08-18 16:56:11+00:00,2015-08-18 16:49:49+00:00,EXXRY
C1084,prepare delivery,2015-08-18 17:10:41+00:00,2015-08-18 17:02:52+00:00,RCEUC
C1218,place order,2015-08-18 17:37:05+00:00,2015-08-18 17:32:02+00:00,ZBEXO
C1104,prepare delivery,2015-08-18 17:37:40+00:00,2015-08-18 17:34:44+00:00,ZBEXO
C1023,confirm payment,2015-08-18 18:02:51+00:00,2015-08-18 17:59:52+00:00,VNOHU
C1151,pay,2015-08-18 18:51:02+00:00,2015-08-18 18:44:51+00:00,RLTSN
C1055,confirm payment,2015-08-18 22:56:25+00:00,2015-08-18 19:00:44+00:00,HLJOP
C1075,confirm payment,2015-08-18 19:34:59+00:00,2015-08-18 19:04:59+00:00,FGXWW
C1076,prepare delivery,2015-08-18 19:24:34+00:00,2015-08-18 19:16:45+00:00,VXRUO
C1219,place order,2015-08-18 19:28:02+00:00,2015-08-18 19:22:11+00:00,EXXRY
C1146,pay,2015-08-19 00:55:52+00:00,2015-08-18 21:06:03+00:00,LYVGB
C1209,send invoice,2015-08-18 21:43:31+00:00,2015-08-18 21:38:53+00:00,VXRUO
C1220,place order,2015-08-18 22:30:45+00:00,2015-08-18 22:20:36+00:00,KXHUV
C1007,make delivery,2015-08-19 09:58:30+00:00,2015-08-19 08:27:43+00:00,VXRUO
C1221,place order,2015-08-19 08:40:53+00:00,2015-08-19 08:29:27+00:00,RWVYG
C1175,send invoice,2015-08-19 09:28:47+00:00,2015-08-19 09:25:08+00:00,EQRLD
C1125,prepare delivery,2015-08-19 09:33:43+00:00,2015-08-19 09:30:09+00:00,RCEUC
C1098,send reminder,2015-08-19 10:42:24+00:00,2015-08-19 10:27:52+00:00,SMSNY
C1222,place order,2015-08-19 10:45:31+00:00,2015-08-19 10:32:17+00:00,FWWWF
C1100,confirm payment,2015-08-19 10:42:03+00:00,2015-08-19 10:33:24+00:00,HLJOP
C1040,send reminder,2015-08-19 10:50:05+00:00,2015-08-19 10:34:02+00:00,ZBEXO
C1122,pay,2015-08-19 10:42:14+00:00,2015-08-19 10:37:25+00:00,FWWWF
C1062,confirm payment,2015-08-19 11:02:24+00:00,2015-08-19 10:46:02+00:00,RLTSN
C1176,send invoice,2015-08-19 12:00:05+00:00,2015-08-19 11:54:02+00:00,RWVYG
C1119,send reminder,2015-08-19 12:26:51+00:00,2015-08-19 12:01:49+00:00,DTZWY
C1086,make delivery,2015-08-19 13:22:40+00:00,2015-08-19 12:04:01+00:00,KYICA
C1223,place order,2015-08-19 12:36:31+00:00,2015-08-19 12:22:42+00:00,KYICA
C1111,pay,2015-08-19 12:29:22+00:00,2015-08-19 12:23:53+00:00,EMEYV
C1146,send invoice,2015-08-19 12:53:42+00:00,2015-08-19 12:45:30+00:00,DTZWY
C1204,send invoice,2015-08-19 13:21:49+00:00,2015-08-19 13:17:45+00:00,RWVYG
C1028,confirm payment,2015-08-19 13:47:33+00:00,2015-08-19 13:42:08+00:00,BALPA
C1034,make delivery,2015-08-19 15:11:32+00:00,2015-08-19 13:47:06+00:00,KYICA
C1034,confirm payment,2015-08-19 13:59:05+00:00,2015-08-19 13:50:35+00:00,KXHUV
C1100,make delivery,2015-08-19 15:20:15+00:00,2015-08-19 13:57:41+00:00,DTZWY
C1224,place order,2015-08-19 14:10:19+00:00,2015-08-19 14:03:31+00:00,VNOHU
C1018,prepare delivery,2015-08-19 14:35:48+00:00,2015-08-19 14:28:06+00:00,SMSNY
C1039,confirm payment,2015-08-19 14:39:20+00:00,2015-08-19 14:32:12+00:00,SMSNY
C1186,send invoice,2015-08-19 14:50:53+00:00,2015-08-19 14:43:46+00:00,EQRLD
C1044,prepare delivery,2015-08-19 17:29:11+00:00,2015-08-19 15:07:56+00:00,KXHUV
C1050,send reminder,2015-08-19 16:02:45+00:00,2015-08-19 15:23:00+00:00,EQRLD
C977,prepare delivery,2015-08-19 15:31:19+00:00,2015-08-19 15:23:39+00:00,ZBEXO
C1225,place order,2015-08-19 15:35:18+00:00,2015-08-19 15:25:09+00:00,FGXWW
C1007,confirm payment,2015-08-19 15:53:05+00:00,2015-08-19 15:45:25+00:00,UTBDH
C949,prepare delivery,2015-08-19 16:28:06+00:00,2015-08-19 16:24:14+00:00,KYICA
C1195,send invoice,2015-08-19 16:37:05+00:00,2015-08-19 16:32:48+00:00,FGXWW
C1161,pay,2015-08-19 16:40:47+00:00,2015-08-19 16:33:42+00:00,SMSNY
C1167,send invoice,2015-08-19 16:40:48+00:00,2015-08-19 16:35:04+00:00,EQRLD
C1083,make delivery,2015-08-19 16:53:17+00:00,2015-08-19 16:37:35+00:00,EQRLD
C1133,send reminder,2015-08-19 16:54:06+00:00,2015-08-19 16:44:15+00:00,DTZWY
C1060,send reminder,2015-08-19 16:59:42+00:00,2015-08-19 16:46:44+00:00,FWWWF
C1083,confirm payment,2015-08-19 17:09:18+00:00,2015-08-19 16:55:00+00:00,HLJOP
C1226,place order,2015-08-19 17:12:52+00:00,2015-08-19 17:08:25+00:00,RCEUC
C1114,pay,2015-08-19 17:37:41+00:00,2015-08-19 17:33:00+00:00,EMEYV
C1205,send invoice,2015-08-19 18:08:24+00:00,2015-08-19 18:01:24+00:00,ZBEXO
C1086,confirm payment,2015-08-19 18:13:49+00:00,2015-08-19 18:06:34+00:00,RLTSN
C1173,send invoice,2015-08-19 18:12:51+00:00,2015-08-19 18:07:39+00:00,VXRUO
C1227,place order,2015-08-19 22:53:39+00:00,2015-08-19 18:34:57+00:00,EQRLD
C1056,confirm payment,2015-08-19 19:51:49+00:00,2015-08-19 19:44:07+00:00,KYICA
C1090,confirm payment,2015-08-19 19:54:47+00:00,2015-08-19 19:47:43+00:00,UTBDH
C1228,place order,2015-08-19 21:30:21+00:00,2015-08-19 21:21:06+00:00,BALPA
C1229,place order,2015-08-20 04:15:26+00:00,2015-08-20 04:07:48+00:00,KYICA
C1135,send invoice,2015-08-20 09:02:59+00:00,2015-08-20 08:58:21+00:00,EQRLD
C1105,send reminder,2015-08-20 09:18:27+00:00,2015-08-20 09:11:37+00:00,EXXRY
C1071,pay,2015-08-20 09:30:48+00:00,2015-08-20 09:22:43+00:00,RCEUC
C1202,send invoice,2015-08-20 09:35:15+00:00,2015-08-20 09:28:50+00:00,UTBDH
C1230,place order,2015-08-20 12:14:14+00:00,2015-08-20 09:32:42+00:00,BALPA
C1201,send invoice,2015-08-20 09:38:23+00:00,2015-08-20 09:34:09+00:00,SMSNY
C1165,send invoice,2015-08-20 09:52:53+00:00,2015-08-20 09:50:33+00:00,ZBEXO
C1090,make delivery,2015-08-20 10:27:31+00:00,2015-08-20 10:13:31+00:00,VNOHU
C1057,confirm payment,2015-08-20 10:24:45+00:00,2015-08-20 10:18:35+00:00,EXXRY
C1168,pay,2015-08-20 10:24:11+00:00,2015-08-20 10:20:34+00:00,RWVYG
C1079,confirm payment,2015-08-20 10:34:00+00:00,2015-08-20 10:28:46+00:00,UYDRD
C1103,prepare delivery,2015-08-20 10:39:07+00:00,2015-08-20 10:35:25+00:00,FWWWF
C1082,prepare delivery,2015-08-20 13:23:24+00:00,2015-08-20 10:54:50+00:00,LYVGB
C1050,cancel order,2015-08-20 11:11:41+00:00,2015-08-20 10:59:49+00:00,FWWWF
C1066,prepare delivery,2015-08-20 11:08:36+00:00,2015-08-20 11:01:36+00:00,RWVYG
C1063,make delivery,2015-08-20 11:49:58+00:00,2015-08-20 11:21:45+00:00,RWVYG
C1231,place order,2015-08-20 11:27:49+00:00,2015-08-20 11:23:31+00:00,BALPA
C1015,confirm payment,2015-08-20 11:37:29+00:00,2015-08-20 11:28:45+00:00,KXHUV
C1084,make delivery,2015-08-20 12:00:45+00:00,2015-08-20 11:37:14+00:00,KYICA
C1073,prepare delivery,2015-08-20 11:56:43+00:00,2015-08-20 11:53:42+00:00,VNOHU
C1158,send invoice,2015-08-20 12:51:34+00:00,2015-08-20 12:47:44+00:00,RLTSN
C1232,place order,2015-08-20 13:18:49+00:00,2015-08-20 13:05:09+00:00,EQRLD
C1057,make delivery,2015-08-20 13:21:43+00:00,2015-08-20 13:09:44+00:00,FWWWF
C1125,confirm payment,2015-08-20 13:49:40+00:00,2015-08-20 13:38:54+00:00,RLTSN
C1153,pay,2015-08-20 13:47:24+00:00,2015-08-20 13:41:51+00:00,KXHUV
C1068,confirm payment,2015-08-20 14:26:43+00:00,2015-08-20 14:20:22+00:00,LYVGB
C1233,place order,2015-08-20 14:37:17+00:00,2015-08-20 14:28:26+00:00,RLTSN
C1078,send reminder,2015-08-20 15:00:51+00:00,2015-08-20 14:34:25+00:00,ZBEXO
C1070,confirm payment,2015-08-20 15:19:54+00:00,2015-08-20 14:54:57+00:00,SMSNY
C1166,send invoice,2015-08-20 15:15:00+00:00,2015-08-20 15:07:46+00:00,VXRUO
C965,prepare delivery,2015-08-20 15:20:50+00:00,2015-08-20 15:17:00+00:00,BALPA
C1196,send invoice,2015-08-20 18:41:27+00:00,2015-08-20 15:20:51+00:00,HLJOP
C1026,confirm payment,2015-08-20 16:12:26+00:00,2015-08-20 15:54:24+00:00,FWWWF
C1104,make delivery,2015-08-20 16:29:15+00:00,2015-08-20 16:02:28+00:00,RLTSN
C1234,place order,2015-08-20 17:56:13+00:00,2015-08-20 16:14:59+00:00,KXHUV
C1070,make delivery,2015-08-20 16:35:26+00:00,2015-08-20 16:17:48+00:00,LYVGB
C1235,place order,2015-08-20 21:59:09+00:00,2015-08-20 17:48:05+00:00,KXHUV
C1226,send invoice,2015-08-20 18:01:08+00:00,2015-08-20 17:55:10+00:00,FWWWF
C1041,send reminder,2015-08-20 18:21:55+00:00,2015-08-20 17:59:19+00:00,FWWWF
C1198,send invoice,2015-08-20 18:34:37+00:00,2015-08-20 18:29:22+00:00,FGXWW
C1184,send invoice,2015-08-20 18:36:56+00:00,2015-08-20 18:29:26+00:00,LYVGB
C1076,make delivery,2015-08-20 18:47:54+00:00,2015-08-20 18:32:28+00:00,EQRLD
C1211,send invoice,2015-08-20 19:02:28+00:00,2015-08-20 18:56:32+00:00,BALPA
C1125,make delivery,2015-08-20 19:45:33+00:00,2015-08-20 19:15:59+00:00,ZBEXO
C1079,make delivery,2015-08-20 20:16:38+00:00,2015-08-20 19:46:41+00:00,RWVYG
C1026,make delivery,2015-08-20 21:14:48+00:00,2015-08-20 19:50:17+00:00,KYICA
C1236,place order,2015-08-20 20:05:16+00:00,2015-08-20 20:00:30+00:00,FWWWF
C1237,place order,2015-08-20 22:39:39+00:00,2015-08-20 22:37:14+00:00,KYICA
C1172,pay,2015-08-20 23:00:04+00:00,2015-08-20 22:54:16+00:00,EMEYV
C1144,pay,2015-08-21 03:51:51+00:00,2015-08-21 03:47:24+00:00,LYVGB
C1238,place order,2015-08-21 09:15:14+00:00,2015-08-21 09:02:42+00:00,RWVYG
C1227,send invoice,2015-08-21 09:13:27+00:00,2015-08-21 09:07:05+00:00,HLJOP
C1084,confirm payment,2015-08-21 09:14:16+00:00,2015-08-21 09:08:17+00:00,UTBDH
C1239,place order,2015-08-21 11:01:22+00:00,2015-08-21 10:23:32+00:00,RLTSN
C1192,send invoice,2015-08-21 10:44:01+00:00,2015-08-21 10:26:59+00:00,BALPA
C1088,prepare delivery,2015-08-21 12:57:28+00:00,2015-08-21 10:35:06+00:00,RLTSN
C1178,send invoice,2015-08-21 10:46:35+00:00,2015-08-21 10:37:43+00:00,UTBDH
C1076,confirm payment,2015-08-21 10:47:16+00:00,2015-08-21 10:38:23+00:00,EMEYV
C1104,confirm payment,2015-08-21 11:04:36+00:00,2015-08-21 10:57:49+00:00,DTZWY
C977,confirm payment,2015-08-21 11:12:24+00:00,2015-08-21 11:04:40+00:00,KYICA
C1044,make delivery,2015-08-21 12:27:17+00:00,2015-08-21 11:11:56+00:00,FWWWF
C1077,prepare delivery,2015-08-21 11:22:23+00:00,2015-08-21 11:14:49+00:00,DTZWY
C1172,send invoice,2015-08-21 11:24:45+00:00,2015-08-21 11:15:28+00:00,SMSNY
C1106,send reminder,2015-08-21 11:29:16+00:00,2015-08-21 11:18:52+00:00,LYVGB
C1135,prepare delivery,2015-08-21 13:50:39+00:00,2015-08-21 11:20:49+00:00,EMEYV
C1009,pay,2015-08-21 11:41:51+00:00,2015-08-21 11:37:05+00:00,HLJOP
C1162,send invoice,2015-08-21 11:48:36+00:00,2015-08-21 11:42:01+00:00,LYVGB
C977,make delivery,2015-08-21 12:30:40+00:00,2015-08-21 11:57:30+00:00,EQRLD
C1185,send invoice,2015-08-21 15:49:43+00:00,2015-08-21 11:58:44+00:00,SMSNY
C1240,place order,2015-08-21 15:50:40+00:00,2015-08-21 12:05:11+00:00,UYDRD
C1199,send invoice,2015-08-21 12:23:42+00:00,2015-08-21 12:11:02+00:00,EXXRY
C1018,make delivery,2015-08-21 12:37:09+00:00,2015-08-21 12:27:07+00:00,ZBEXO
C1146,prepare delivery,2015-08-21 16:05:21+00:00,2015-08-21 13:27:42+00:00,FWWWF
C1241,place order,2015-08-21 13:49:04+00:00,2015-08-21 13:28:29+00:00,EQRLD
C1139,send reminder,2015-08-21 14:25:10+00:00,2015-08-21 13:52:30+00:00,EMEYV
C945,prepare delivery,2015-08-21 13:56:06+00:00,2015-08-21 13:53:10+00:00,UYDRD
C1225,send invoice,2015-08-21 14:36:09+00:00,2015-08-21 14:30:30+00:00,LYVGB
C1187,send invoice,2015-08-21 14:47:38+00:00,2015-08-21 14:36:50+00:00,FGXWW
C949,confirm payment,2015-08-21 14:52:05+00:00,2015-08-21 14:45:03+00:00,KXHUV
C1178,pay,2015-08-21 15:09:37+00:00,2015-08-21 15:03:15+00:00,VXRUO
C1242,place order,2015-08-21 15:23:01+00:00,2015-08-21 15:15:05+00:00,EXXRY
C1165,pay,2015-08-21 15:24:39+00:00,2015-08-21 15:20:26+00:00,UYDRD
C1127,send reminder,2015-08-21 15:29:06+00:00,2015-08-21 15:20:56+00:00,VXRUO
C1137,send reminder,2015-08-21 16:30:57+00:00,2015-08-21 15:59:36+00:00,RWVYG
C949,make delivery,2015-08-21 16:47:02+00:00,2015-08-21 16:00:26+00:00,EMEYV
C1112,send reminder,2015-08-21 16:29:08+00:00,2015-08-21 16:04:01+00:00,FGXWW
C1132,send reminder,2015-08-21 16:33:58+00:00,2015-08-21 16:13:14+00:00,UYDRD
C1228,send invoice,2015-08-21 16:26:24+00:00,2015-08-21 16:22:28+00:00,VXRUO
C1060,cancel order,2015-08-21 16:47:15+00:00,2015-08-21 16:27:46+00:00,UYDRD
C1243,place order,2015-08-21 21:45:53+00:00,2015-08-21 16:48:17+00:00,VXRUO
C1103,confirm payment,2015-08-21 17:14:02+00:00,2015-08-21 17:10:25+00:00,EQRLD
C1212,send invoice,2015-08-21 17:13:46+00:00,2015-08-21 17:11:17+00:00,KYICA
C1216,send invoice,2015-08-21 17:44:46+00:00,2015-08-21 17:41:15+00:00,HLJOP
C1244,place order,2015-08-21 19:03:50+00:00,2015-08-21 18:54:42+00:00,KXHUV
C1245,place order,2015-08-21 22:23:28+00:00,2015-08-21 22:20:20+00:00,VNOHU
C1103,make delivery,2015-08-21 22:41:26+00:00,2015-08-21 22:31:48+00:00,VXRUO
C1143,pay,2015-08-21 23:07:03+00:00,2015-08-21 23:03:23+00:00,RWVYG
C1246,place order,2015-08-22 16:56:22+00:00,2015-08-22 16:45:12+00:00,VXRUO
C1247,place order,2015-08-23 17:15:00+00:00,2015-08-23 17:07:36+00:00,VNOHU
C1248,place order,2015-08-24 08:32:21+00:00,2015-08-24 08:20:10+00:00,FGXWW
C1190,send invoice,2015-08-24 09:29:36+00:00,2015-08-24 09:23:56+00:00,RCEUC
C1066,make delivery,2015-08-24 10:01:36+00:00,2015-08-24 09:31:47+00:00,HLJOP
C1081,prepare delivery,2015-08-24 09:37:21+00:00,2015-08-24 09:34:21+00:00,FWWWF
C1179,send invoice,2015-08-24 10:00:56+00:00,2015-08-24 09:53:06+00:00,UYDRD
C1099,pay,2015-08-24 10:06:59+00:00,2015-08-24 10:00:13+00:00,RWVYG
C1193,send invoice,2015-08-24 10:18:20+00:00,2015-08-24 10:15:39+00:00,KYICA
C1138,send reminder,2015-08-24 10:35:01+00:00,2015-08-24 10:18:08+00:00,RWVYG
C1249,place order,2015-08-24 10:22:16+00:00,2015-08-24 10:18:22+00:00,DTZWY
C1048,cancel order,2015-08-24 10:36:14+00:00,2015-08-24 10:27:49+00:00,RWVYG
C1115,send reminder,2015-08-24 10:51:31+00:00,2015-08-24 10:36:09+00:00,FGXWW
C1097,prepare delivery,2015-08-24 10:57:51+00:00,2015-08-24 10:50:13+00:00,BALPA
C1063,confirm payment,2015-08-24 11:03:15+00:00,2015-08-24 10:57:48+00:00,VNOHU
C1160,send reminder,2015-08-24 11:48:19+00:00,2015-08-24 11:15:53+00:00,EMEYV
C1091,prepare delivery,2015-08-24 14:04:49+00:00,2015-08-24 11:40:08+00:00,VNOHU
C1163,pay,2015-08-24 12:00:37+00:00,2015-08-24 11:52:34+00:00,EMEYV
C1250,place order,2015-08-24 12:05:58+00:00,2015-08-24 11:54:51+00:00,EQRLD
C1110,send reminder,2015-08-24 12:32:13+00:00,2015-08-24 12:20:59+00:00,EQRLD
C1018,confirm payment,2015-08-24 12:39:49+00:00,2015-08-24 12:31:28+00:00,RCEUC
C1082,make delivery,2015-08-24 13:36:07+00:00,2015-08-24 12:41:43+00:00,BALPA
C1251,place order,2015-08-24 17:44:28+00:00,2015-08-24 14:07:50+00:00,HLJOP
C1069,pay,2015-08-24 14:21:45+00:00,2015-08-24 14:13:36+00:00,VNOHU
C1120,send reminder,2015-08-24 14:25:10+00:00,2015-08-24 14:15:05+00:00,RCEUC
C1029,pay,2015-08-24 14:41:13+00:00,2015-08-24 14:37:37+00:00,VNOHU
C1173,pay,2015-08-24 14:56:43+00:00,2015-08-24 14:53:58+00:00,DTZWY
C1133,pay,2015-08-24 15:14:47+00:00,2015-08-24 15:03:00+00:00,UTBDH
C1073,make delivery,2015-08-24 16:44:47+00:00,2015-08-24 15:23:41+00:00,LYVGB
C1222,send invoice,2015-08-24 15:34:55+00:00,2015-08-24 15:28:23+00:00,DTZWY
C1087,pay,2015-08-24 15:40:05+00:00,2015-08-24 15:33:26+00:00,UTBDH
C1252,place order,2015-08-24 15:38:29+00:00,2015-08-24 15:33:47+00:00,ZBEXO
C1203,send invoice,2015-08-24 15:46:41+00:00,2015-08-24 15:37:23+00:00,EQRLD
C1197,send invoice,2015-08-24 15:45:11+00:00,2015-08-24 15:37:34+00:00,UTBDH
C1072,send reminder,2015-08-24 16:13:29+00:00,2015-08-24 15:49:56+00:00,KYICA
C1243,send invoice,2015-08-24 16:55:04+00:00,2015-08-24 16:49:26+00:00,EQRLD
C1064,send reminder,2015-08-24 17:21:47+00:00,2015-08-24 17:00:35+00:00,KXHUV
C1185,pay,2015-08-24 17:05:44+00:00,2015-08-24 17:02:09+00:00,UYDRD
C1248,send invoice,2015-08-24 17:18:27+00:00,2015-08-24 17:13:03+00:00,KYICA
C1253,place order,2015-08-24 17:30:41+00:00,2015-08-24 17:25:41+00:00,DTZWY
C1036,send reminder,2015-08-24 17:56:32+00:00,2015-08-24 17:40:25+00:00,UTBDH
C1156,send invoice,2015-08-24 18:16:02+00:00,2015-08-24 18:09:12+00:00,ZBEXO
C1135,make delivery,2015-08-24 18:25:55+00:00,2015-08-24 18:11:43+00:00,UTBDH
C1146,confirm payment,2015-08-24 18:58:58+00:00,2015-08-24 18:42:24+00:00,HLJOP
C965,confirm payment,2015-08-24 18:51:15+00:00,2015-08-24 18:46:44+00:00,FWWWF
C1073,confirm payment,2015-08-24 18:51:20+00:00,2015-08-24 18:47:15+00:00,RLTSN
C1207,send invoice,2015-08-24 18:59:39+00:00,2015-08-24 18:52:54+00:00,ZBEXO
C1214,send invoice,2015-08-24 19:08:57+00:00,2015-08-24 19:02:21+00:00,VXRUO
C1108,prepare delivery,2015-08-24 19:18:56+00:00,2015-08-24 19:03:09+00:00,RCEUC
C1254,place order,2015-08-24 23:00:35+00:00,2015-08-24 19:09:29+00:00,HLJOP
C1077,confirm payment,2015-08-24 19:36:44+00:00,2015-08-24 19:30:49+00:00,UYDRD
C1169,pay,2015-08-24 20:13:46+00:00,2015-08-24 20:11:15+00:00,EQRLD
C1044,confirm payment,2015-08-24 21:21:46+00:00,2015-08-24 21:13:33+00:00,BALPA
C1181,pay,2015-08-24 21:22:33+00:00,2015-08-24 21:16:54+00:00,KXHUV
C1255,place order,2015-08-25 00:13:17+00:00,2015-08-24 21:55:13+00:00,KYICA
C1256,place order,2015-08-25 11:37:33+00:00,2015-08-25 07:32:30+00:00,KXHUV
C1119,pay,2015-08-25 08:19:33+00:00,2015-08-25 08:14:53+00:00,FGXWW
C1131,prepare delivery,2015-08-25 11:16:17+00:00,2015-08-25 08:50:18+00:00,EXXRY
C1136,send reminder,2015-08-25 10:12:13+00:00,2015-08-25 10:00:45+00:00,LYVGB
C965,make delivery,2015-08-25 10:17:27+00:00,2015-08-25 10:06:04+00:00,BALPA
C1257,place order,2015-08-25 10:20:41+00:00,2015-08-25 10:17:52+00:00,LYVGB
C1047,send reminder,2015-08-25 10:54:25+00:00,2015-08-25 10:34:16+00:00,VXRUO
C1035,prepare delivery,2015-08-25 10:58:49+00:00,2015-08-25 10:55:59+00:00,LYVGB
C945,confirm payment,2015-08-25 11:17:48+00:00,2015-08-25 11:09:51+00:00,RLTSN
C1113,send reminder,2015-08-25 11:42:17+00:00,2015-08-25 11:21:42+00:00,UTBDH
C1066,confirm payment,2015-08-25 11:35:59+00:00,2015-08-25 11:27:37+00:00,RLTSN
C1146,make delivery,2015-08-25 11:38:30+00:00,2015-08-25 11:29:24+00:00,KYICA
C945,make delivery,2015-08-25 11:47:30+00:00,2015-08-25 11:29:36+00:00,UTBDH
C1051,send reminder,2015-08-25 11:41:48+00:00,2015-08-25 11:32:18+00:00,RCEUC
C1077,make delivery,2015-08-25 12:54:00+00:00,2015-08-25 11:36:58+00:00,DTZWY
C1109,prepare delivery,2015-08-25 11:50:58+00:00,2015-08-25 11:47:23+00:00,VXRUO
C1258,place order,2015-08-25 12:06:09+00:00,2015-08-25 11:53:51+00:00,RLTSN
C1223,send invoice,2015-08-25 12:08:28+00:00,2015-08-25 12:01:05+00:00,EQRLD
C1171,send invoice,2015-08-25 12:45:40+00:00,2015-08-25 12:40:23+00:00,HLJOP
C1129,prepare delivery,2015-08-25 13:37:50+00:00,2015-08-25 13:11:14+00:00,KXHUV
C1088,make delivery,2015-08-25 13:25:51+00:00,2015-08-25 13:12:19+00:00,EXXRY
C1116,prepare delivery,2015-08-25 13:23:35+00:00,2015-08-25 13:20:04+00:00,FWWWF
C1067,send reminder,2015-08-25 13:45:17+00:00,2015-08-25 13:26:23+00:00,RWVYG
C1259,place order,2015-08-25 14:36:16+00:00,2015-08-25 14:05:49+00:00,RLTSN
C1149,prepare delivery,2015-08-25 14:50:21+00:00,2015-08-25 14:47:24+00:00,EMEYV
C1229,send invoice,2015-08-25 15:19:22+00:00,2015-08-25 15:13:48+00:00,SMSNY
C1053,pay,2015-08-25 15:22:25+00:00,2015-08-25 15:15:54+00:00,RWVYG
C1061,prepare delivery,2015-08-25 17:53:32+00:00,2015-08-25 15:25:08+00:00,VNOHU
C1260,place order,2015-08-25 15:54:40+00:00,2015-08-25 15:29:46+00:00,EQRLD
C1097,confirm payment,2015-08-25 16:52:24+00:00,2015-08-25 16:45:27+00:00,FWWWF
C1218,send invoice,2015-08-25 16:59:56+00:00,2015-08-25 16:56:18+00:00,BALPA
C1097,make delivery,2015-08-25 18:28:57+00:00,2015-08-25 17:11:33+00:00,KXHUV
C1261,place order,2015-08-25 17:30:28+00:00,2015-08-25 17:17:39+00:00,LYVGB
C1128,send reminder,2015-08-25 17:59:17+00:00,2015-08-25 17:37:57+00:00,RWVYG
C1094,pay,2015-08-25 17:49:29+00:00,2015-08-25 17:43:57+00:00,BALPA
C1051,cancel order,2015-08-25 18:44:47+00:00,2015-08-25 18:10:17+00:00,RCEUC
C1174,pay,2015-08-25 18:40:18+00:00,2015-08-25 18:33:39+00:00,RCEUC
C1091,make delivery,2015-08-25 19:51:05+00:00,2015-08-25 18:35:53+00:00,RLTSN
C1262,place order,2015-08-25 19:03:59+00:00,2015-08-25 18:53:25+00:00,SMSNY
C1263,place order,2015-08-25 22:25:49+00:00,2015-08-25 22:16:29+00:00,EMEYV
C1264,place order,2015-08-26 10:19:53+00:00,2015-08-26 08:21:13+00:00,ZBEXO
C1121,send reminder,2015-08-26 08:44:51+00:00,2015-08-26 08:35:06+00:00,RLTSN
C1219,send invoice,2015-08-26 09:23:27+00:00,2015-08-26 09:19:11+00:00,RCEUC
C1147,prepare delivery,2015-08-26 12:01:02+00:00,2015-08-26 09:26:37+00:00,FGXWW
C1098,pay,2015-08-26 09:47:54+00:00,2015-08-26 09:44:02+00:00,KYICA
C1177,pay,2015-08-26 10:08:16+00:00,2015-08-26 09:46:22+00:00,KXHUV
C1134,send reminder,2015-08-26 10:27:59+00:00,2015-08-26 10:08:34+00:00,EMEYV
C1080,send reminder,2015-08-26 10:22:53+00:00,2015-08-26 10:11:23+00:00,RCEUC
C1265,place order,2015-08-26 10:59:27+00:00,2015-08-26 10:19:57+00:00,KYICA
